"TimePeriodLabel","date","cases","deaths","newcases","newdeaths","Indicator","Group","State","Subgroup","Phase","TimePeriod","TimePeriodStartDate","TimePeriodEndDate","Value","LowCI","HighCI","ConfidenceInterval","QuartileRange","SymptomType","Subgroup2"
"Oct 14 - Oct 26","10/22/2020",8479762,223023,75128,828,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",39.8,37.6,42.1,"37.6 - 42.1","","Anxiety or Depressive","Black"
"Oct 14 - Oct 26","10/22/2020",8479762,223023,75128,828,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.3,31.4,37.2,"31.4 - 37.2","","Anxiety or Depressive","Asian"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.3,29.4,33.2,"29.4 - 33.2","","Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",24,23.3,24.7,"23.3 - 24.7","","Depressive","White"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",28.7,26.7,30.8,"26.7 - 30.8","","Depressive","Black"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",23.1,20.4,26,"20.4 - 26.0","","Depressive","Asian"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.4,31.1,37.7,"31.1 - 37.7","","Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",48.3,45.1,51.4,"45.1 - 51.4","","Anxiety or Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",36,33.7,38.3,"33.7 - 38.3","","Anxiety","Hispanic or Latino"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.8,31.1,32.5,"31.1 - 32.5","","Anxiety","White"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",32.9,31,34.8,"31.0 - 34.8","","Anxiety","Black"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",29.2,26.4,32,"26.4 - 32.0","","Anxiety","Asian"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",41.7,38,45.5,"38.0 - 45.5","","Anxiety","Other/Multiple Races"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",42.2,39.8,44.6,"39.8 - 44.6","","Anxiety or Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",36.1,35.3,36.8,"35.3 - 36.8","","Anxiety or Depressive","White"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",39.8,37.6,42.1,"37.6 - 42.1","","Anxiety or Depressive","Black"
"Oct 14 - Oct 26","10/23/2020",8565059,223953,85297,930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.3,31.4,37.2,"31.4 - 37.2","","Anxiety or Depressive","Asian"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.3,29.4,33.2,"29.4 - 33.2","","Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",24,23.3,24.7,"23.3 - 24.7","","Depressive","White"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",28.7,26.7,30.8,"26.7 - 30.8","","Depressive","Black"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",23.1,20.4,26,"20.4 - 26.0","","Depressive","Asian"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.4,31.1,37.7,"31.1 - 37.7","","Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",48.3,45.1,51.4,"45.1 - 51.4","","Anxiety or Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",36,33.7,38.3,"33.7 - 38.3","","Anxiety","Hispanic or Latino"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.8,31.1,32.5,"31.1 - 32.5","","Anxiety","White"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",32.9,31,34.8,"31.0 - 34.8","","Anxiety","Black"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",29.2,26.4,32,"26.4 - 32.0","","Anxiety","Asian"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",41.7,38,45.5,"38.0 - 45.5","","Anxiety","Other/Multiple Races"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",42.2,39.8,44.6,"39.8 - 44.6","","Anxiety or Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",36.1,35.3,36.8,"35.3 - 36.8","","Anxiety or Depressive","White"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",39.8,37.6,42.1,"37.6 - 42.1","","Anxiety or Depressive","Black"
"Oct 14 - Oct 26","10/24/2020",8643640,224825,78581,872,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.3,31.4,37.2,"31.4 - 37.2","","Anxiety or Depressive","Asian"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.3,29.4,33.2,"29.4 - 33.2","","Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",24,23.3,24.7,"23.3 - 24.7","","Depressive","White"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",28.7,26.7,30.8,"26.7 - 30.8","","Depressive","Black"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",23.1,20.4,26,"20.4 - 26.0","","Depressive","Asian"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.4,31.1,37.7,"31.1 - 37.7","","Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",48.3,45.1,51.4,"45.1 - 51.4","","Anxiety or Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",36,33.7,38.3,"33.7 - 38.3","","Anxiety","Hispanic or Latino"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.8,31.1,32.5,"31.1 - 32.5","","Anxiety","White"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",32.9,31,34.8,"31.0 - 34.8","","Anxiety","Black"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",29.2,26.4,32,"26.4 - 32.0","","Anxiety","Asian"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",41.7,38,45.5,"38.0 - 45.5","","Anxiety","Other/Multiple Races"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",42.2,39.8,44.6,"39.8 - 44.6","","Anxiety or Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",36.1,35.3,36.8,"35.3 - 36.8","","Anxiety or Depressive","White"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",39.8,37.6,42.1,"37.6 - 42.1","","Anxiety or Depressive","Black"
"Oct 14 - Oct 26","10/25/2020",8703355,225164,59715,339,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.3,31.4,37.2,"31.4 - 37.2","","Anxiety or Depressive","Asian"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.3,29.4,33.2,"29.4 - 33.2","","Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",24,23.3,24.7,"23.3 - 24.7","","Depressive","White"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",28.7,26.7,30.8,"26.7 - 30.8","","Depressive","Black"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",23.1,20.4,26,"20.4 - 26.0","","Depressive","Asian"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.4,31.1,37.7,"31.1 - 37.7","","Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",48.3,45.1,51.4,"45.1 - 51.4","","Anxiety or Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",36,33.7,38.3,"33.7 - 38.3","","Anxiety","Hispanic or Latino"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.8,31.1,32.5,"31.1 - 32.5","","Anxiety","White"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",32.9,31,34.8,"31.0 - 34.8","","Anxiety","Black"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",29.2,26.4,32,"26.4 - 32.0","","Anxiety","Asian"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",41.7,38,45.5,"38.0 - 45.5","","Anxiety","Other/Multiple Races"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",42.2,39.8,44.6,"39.8 - 44.6","","Anxiety or Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",36.1,35.3,36.8,"35.3 - 36.8","","Anxiety or Depressive","White"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",39.8,37.6,42.1,"37.6 - 42.1","","Anxiety or Depressive","Black"
"Oct 14 - Oct 26","10/26/2020",8777986,225701,74631,537,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.3,31.4,37.2,"31.4 - 37.2","","Anxiety or Depressive","Asian"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.3,29.4,33.2,"29.4 - 33.2","","Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",24,23.3,24.7,"23.3 - 24.7","","Depressive","White"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",28.7,26.7,30.8,"26.7 - 30.8","","Depressive","Black"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",23.1,20.4,26,"20.4 - 26.0","","Depressive","Asian"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.4,31.1,37.7,"31.1 - 37.7","","Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",48.3,45.1,51.4,"45.1 - 51.4","","Anxiety or Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",36,33.7,38.3,"33.7 - 38.3","","Anxiety","Hispanic or Latino"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.8,31.1,32.5,"31.1 - 32.5","","Anxiety","White"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",32.9,31,34.8,"31.0 - 34.8","","Anxiety","Black"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",29.2,26.4,32,"26.4 - 32.0","","Anxiety","Asian"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",41.7,38,45.5,"38.0 - 45.5","","Anxiety","Other/Multiple Races"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",42.2,39.8,44.6,"39.8 - 44.6","","Anxiety or Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",36.1,35.3,36.8,"35.3 - 36.8","","Anxiety or Depressive","White"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",39.8,37.6,42.1,"37.6 - 42.1","","Anxiety or Depressive","Black"
"Oct 14 - Oct 26","10/27/2020",8852373,226684,74387,983,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.3,31.4,37.2,"31.4 - 37.2","","Anxiety or Depressive","Asian"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.3,29.4,33.2,"29.4 - 33.2","","Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",24,23.3,24.7,"23.3 - 24.7","","Depressive","White"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",28.7,26.7,30.8,"26.7 - 30.8","","Depressive","Black"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",23.1,20.4,26,"20.4 - 26.0","","Depressive","Asian"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.4,31.1,37.7,"31.1 - 37.7","","Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",48.3,45.1,51.4,"45.1 - 51.4","","Anxiety or Depressive","Other/Multiple Races"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",36,33.7,38.3,"33.7 - 38.3","","Anxiety","Hispanic or Latino"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.8,31.1,32.5,"31.1 - 32.5","","Anxiety","White"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",32.9,31,34.8,"31.0 - 34.8","","Anxiety","Black"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",29.2,26.4,32,"26.4 - 32.0","","Anxiety","Asian"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","2",17,"10/14/2020 0:00","10/26/2020 0:00",41.7,38,45.5,"38.0 - 45.5","","Anxiety","Other/Multiple Races"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",42.2,39.8,44.6,"39.8 - 44.6","","Anxiety or Depressive","Hispanic or Latino"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",36.1,35.3,36.8,"35.3 - 36.8","","Anxiety or Depressive","White"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",39.8,37.6,42.1,"37.6 - 42.1","","Anxiety or Depressive","Black"
"Oct 14 - Oct 26","10/19/2020",8279803,220058,65440,517,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","2",17,"10/14/2020 0:00","10/26/2020 0:00",34.3,31.4,37.2,"31.4 - 37.2","","Anxiety or Depressive","Asian"
"Oct 14 - Oct 26","10/17/2020",8166481,219154,52761,678,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","2",17,"10/14/2020 0:00","10/26/2020 0:00",31.3,29.4,33.2,"29.4 - 33.2","","Depressive","Hispanic or Latino"
